Temperature(C) Heat flux(W/cm2)
88.08153835	-1.555762501
88.084319	-1.566746835
88.084319	-1.566746835
88.084319	-1.566746835
88.084319	-1.566746835
88.084319	-1.566746835
88.084319	-1.566746835
88.08356295	-1.561676685
88.069198	-1.465343843
88.069198	-1.465343843
88.069198	-1.465343843
88.069198	-1.465343843
88.069198	-1.465343843
88.069198	-1.465343843
88.069099	-1.467879187
88.067218	-1.51605074
88.067218	-1.51605074
88.067218	-1.51605074
88.067218	-1.51605074
88.067218	-1.51605074
88.067218	-1.51605074
88.0661614	-1.515763376
88.046086	-1.510303465
88.046086	-1.510303465
88.046086	-1.510303465
88.046086	-1.510303465
88.046086	-1.510303465
88.046086	-1.510303465
88.0463977	-1.505327997
88.05232	-1.41079411
88.05232	-1.41079411
88.05232	-1.41079411
88.05232	-1.41079411
88.05232	-1.41079411
88.05232	-1.41079411
88.0522241	-1.404598658
88.050402	-1.286885071
88.050402	-1.286885071
88.050402	-1.286885071
88.050402	-1.286885071
88.050402	-1.286885071
88.050402	-1.286885071
88.05006275	-1.27837898
88.043617	-1.116763244
88.043617	-1.116763244
88.043617	-1.116763244
88.043617	-1.116763244
88.043617	-1.116763244
88.043617	-1.116763244
88.04437995	-1.104532767
88.058876	-0.872153701
88.058876	-0.872153701
88.058876	-0.872153701
88.058876	-0.872153701
88.058876	-0.872153701
88.058876	-0.872153701
88.0612075	-0.861046443
88.105506	-0.650008535
88.105506	-0.650008535
88.105506	-0.650008535
88.105506	-0.650008535
88.105506	-0.650008535
88.105506	-0.650008535
88.10951265	-0.634668063
88.185639	-0.343199087
88.185639	-0.343199087
88.185639	-0.343199087
88.185639	-0.343199087
88.185639	-0.343199087
88.185639	-0.343199087
88.19075805	-0.317601718
88.28802	0.168748283
88.28802	0.168748283
88.28802	0.168748283
88.28802	0.168748283
88.28802	0.168748283
88.28802	0.168748283
88.29439565	0.188978802
88.415533	0.573358646
88.415533	0.573358646
88.415533	0.573358646
88.415533	0.573358646
88.415533	0.573358646
88.415533	0.573358646
88.4237114	0.594727739
88.579101	1.000740504
88.579101	1.000740504
88.579101	1.000740504
88.579101	1.000740504
88.579101	1.000740504
88.579101	1.000740504
88.59009225	1.029711619
88.798926	1.580162803
88.798926	1.580162803
88.798926	1.580162803
88.798926	1.580162803
88.798926	1.580162803
88.798926	1.580162803
88.8112687	1.607789543
89.04578	2.132697606
89.04578	2.132697606
89.04578	2.132697606
89.04578	2.132697606
89.04578	2.132697606
89.04578	2.132697606
89.060837	2.15407812
89.34692	2.560307874
89.34692	2.560307874
89.34692	2.560307874
89.34692	2.560307874
89.34692	2.560307874
89.34692	2.560307874
89.36313675	2.585943054
89.671255	3.073011465
89.671255	3.073011465
89.671255	3.073011465
89.671255	3.073011465
89.671255	3.073011465
89.671255	3.073011465
89.6910297	3.100414888
90.066749	3.621079937
90.066749	3.621079937
90.066749	3.621079937
90.066749	3.621079937
90.066749	3.621079937
90.066749	3.621079937
90.0875363	3.642947981
90.482495	4.058440819
90.482495	4.058440819
90.482495	4.058440819
90.482495	4.058440819
90.482495	4.058440819
90.482495	4.058440819
90.50606045	4.084176391
90.953804	4.573152252
90.953804	4.573152252
90.953804	4.573152252
90.953804	4.573152252
90.953804	4.573152252
90.953804	4.573152252
90.9788723	4.593990447
91.45517	4.989916157
91.45517	4.989916157
91.45517	4.989916157
91.45517	4.989916157
91.45517	4.989916157
91.45517	4.989916157
91.480727	5.017589814
91.96631	5.543389291
91.96631	5.543389291
91.96631	5.543389291
91.96631	5.543389291
91.96631	5.543389291
91.96631	5.543389291
91.99376005	5.563362077
92.515311	5.942845008
92.515311	5.942845008
92.515311	5.942845008
92.515311	5.942845008
92.515311	5.942845008
92.515311	5.942845008
92.54440525	5.957078929
93.097196	6.227523433
93.097196	6.227523433
93.097196	6.227523433
93.097196	6.227523433
93.097196	6.227523433
93.097196	6.227523433
93.12854415	6.246399313
93.724159	6.605041039
93.724159	6.605041039
93.724159	6.605041039
93.724159	6.605041039
93.724159	6.605041039
93.724159	6.605041039
93.75551575	6.626510602
94.351294	7.034432283
94.351294	7.034432283
94.351294	7.034432283
94.351294	7.034432283
94.351294	7.034432283
94.351294	7.034432283
94.3862411	7.042398835
95.050236	7.193763307
95.050236	7.193763307
95.050236	7.193763307
95.050236	7.193763307
95.050236	7.193763307
95.050236	7.193763307
95.0838117	7.213199717
95.72175	7.582491496
95.72175	7.582491496
95.72175	7.582491496
95.72175	7.582491496
95.72175	7.582491496
95.72175	7.582491496
95.7574348	7.595135039
96.435446	7.835362362
96.435446	7.835362362
96.435446	7.835362362
96.435446	7.835362362
96.435446	7.835362362
96.435446	7.835362362
96.4706436	7.849370575
97.139398	8.115526614
97.139398	8.115526614
97.139398	8.115526614
97.139398	8.115526614
97.139398	8.115526614
97.139398	8.115526614
97.17625185	8.130015104
97.876475	8.405296409
97.876475	8.405296409
97.876475	8.405296409
97.876475	8.405296409
97.876475	8.405296409
97.876475	8.405296409
97.91352285	8.416985109
98.617432	8.639070394
98.617432	8.639070394
98.617432	8.639070394
98.617432	8.639070394
98.617432	8.639070394
98.617432	8.639070394
98.6546581	8.653209787
99.361954	8.921858268
99.361954	8.921858268
99.361954	8.921858268
99.361954	8.921858268
99.361954	8.921858268
99.361954	8.921858268
99.40105005	8.926685269
100.143875	9.018398299
100.143875	9.018398299
100.143875	9.018398299
100.143875	9.018398299
100.143875	9.018398299
100.143875	9.018398299
100.1789215	9.043083033
100.844804	9.512092976
100.844804	9.512092976
100.844804	9.512092976
100.844804	9.512092976
100.844804	9.512092976
100.844804	9.512092976
100.8799888	9.534465991
101.548499	9.95955326
101.548499	9.95955326
101.548499	9.95955326
101.548499	9.95955326
101.548499	9.95955326
101.548499	9.95955326
101.5803567	9.987305394
102.185652	10.51459594
102.185652	10.51459594
102.185652	10.51459594
102.185652	10.51459594
102.185652	10.51459594
102.185652	10.51459594
102.2164984	10.54833155
102.80258	11.18930819
102.80258	11.18930819
102.80258	11.18930819
102.80258	11.18930819
102.80258	11.18930819
102.80258	11.18930819
102.834323	11.22256268
103.43744	11.85439792
103.43744	11.85439792
103.43744	11.85439792
103.43744	11.85439792
103.43744	11.85439792
103.43744	11.85439792
103.4669063	11.88901931
104.026766	12.5468258
104.026766	12.5468258
104.026766	12.5468258
104.026766	12.5468258
104.026766	12.5468258
104.026766	12.5468258
104.0564048	12.58110465
104.619542	13.23240293
104.619542	13.23240293
104.619542	13.23240293
104.619542	13.23240293
104.619542	13.23240293
104.619542	13.23240293
104.6471867	13.27594178
105.172435	14.10318
105.172435	14.10318
105.172435	14.10318
105.172435	14.10318
105.172435	14.10318
105.172435	14.10318
105.2024612	14.12960373
105.772959	14.63165465
105.772959	14.63165465
105.772959	14.63165465
105.772959	14.63165465
105.772959	14.63165465
105.772959	14.63165465
105.7978735	14.68173712
106.271248	15.63330416
106.271248	15.63330416
106.271248	15.63330416
106.271248	15.63330416
106.271248	15.63330416
106.271248	15.63330416
106.2947357	15.68245293
106.741001	16.61627965
106.741001	16.61627965
106.741001	16.61627965
106.741001	16.61627965
106.741001	16.61627965
106.741001	16.61627965
106.7646989	16.66367168
107.214959	17.56412022
107.214959	17.56412022
107.214959	17.56412022
107.214959	17.56412022
107.214959	17.56412022
107.214959	17.56412022
107.2363089	17.61834015
107.641956	18.64851877
107.641956	18.64851877
107.641956	18.64851877
107.641956	18.64851877
107.641956	18.64851877
107.641956	18.64851877
107.660243	18.7067067
108.007695	19.81227726
108.007695	19.81227726
108.007695	19.81227726
108.007695	19.81227726
108.007695	19.81227726
108.007695	19.81227726
108.0249613	19.87273469
108.353021	21.02142595
108.353021	21.02142595
108.353021	21.02142595
108.353021	21.02142595
108.353021	21.02142595
108.353021	21.02142595
108.3684932	21.08301571
108.662465	22.25322113
108.662465	22.25322113
108.662465	22.25322113
108.662465	22.25322113
108.662465	22.25322113
108.662465	22.25322113
108.6779341	22.31458125
108.971847	23.48042343
108.971847	23.48042343
108.971847	23.48042343
108.971847	23.48042343
108.971847	23.48042343
108.971847	23.48042343
108.9871915	23.53610441
109.278736	24.59404296
109.278736	24.59404296
109.278736	24.59404296
109.278736	24.59404296
109.278736	24.59404296
109.278736	24.59404296
109.2925094	24.65845597
109.554204	25.88230312
109.554204	25.88230312
109.554204	25.88230312
109.554204	25.88230312
109.554204	25.88230312
109.554204	25.88230312
109.568713	25.94427716
109.844384	27.12178397
109.844384	27.12178397
109.844384	27.12178397
109.844384	27.12178397
109.844384	27.12178397
109.844384	27.12178397
109.8580003	27.18503618
110.11671	28.38682816
110.11671	28.38682816
110.11671	28.38682816
110.11671	28.38682816
110.11671	28.38682816
110.11671	28.38682816
110.130127	28.4457365
110.38505	29.56499496
110.38505	29.56499496
110.38505	29.56499496
110.38505	29.56499496
110.38505	29.56499496
110.38505	29.56499496
110.3985349	29.62505368
110.654748	30.76616939
110.654748	30.76616939
110.654748	30.76616939
110.654748	30.76616939
110.654748	30.76616939
110.654748	30.76616939
110.6663731	30.82991206
110.887249	32.04102283
110.887249	32.04102283
110.887249	32.04102283
110.887249	32.04102283
110.887249	32.04102283
110.887249	32.04102283
110.8991158	32.10491984
111.124585	33.3189629
111.124585	33.3189629
111.124585	33.3189629
111.124585	33.3189629
111.124585	33.3189629
111.124585	33.3189629
111.1369665	33.3721039
111.372215	34.38178293
111.372215	34.38178293
111.372215	34.38178293
111.372215	34.38178293
111.372215	34.38178293
111.372215	34.38178293
111.3851921	34.44121175
111.631756	35.57035934
111.631756	35.57035934
111.631756	35.57035934
111.631756	35.57035934
111.631756	35.57035934
111.631756	35.57035934
111.6436606	35.62603985
111.869847	36.68396961
111.869847	36.68396961
111.869847	36.68396961
111.869847	36.68396961
111.869847	36.68396961
111.869847	36.68396961
111.8808055	36.74952952
112.089017	37.99516794
112.089017	37.99516794
112.089017	37.99516794
112.089017	37.99516794
112.089017	37.99516794
112.089017	37.99516794
112.1004881	38.05376978
112.318438	39.16720472
112.318438	39.16720472
112.318438	39.16720472
112.318438	39.16720472
112.318438	39.16720472
112.318438	39.16720472
